time,t_hts_1,t_hts_2,t_hts_3,t_hts_4,t_lts_1,t_lts_0,t_fpsc,t_vtsc,t_amb,v_ppsc,v_pssc,b_ac,i_g
2020-05-27 21:01:29+02:00,58.4,57.4,56.6,56.1,16.6,17.1,26.9,50.9,24.2,0,0,1,20.65
2020-05-27 21:01:34+02:00,58.4,57.4,56.7,56.1,16.6,17.1,26.9,50.8,24.2,0,0,1,20.675
2020-05-27 21:01:39+02:00,58.4,57.4,56.7,56.1,16.6,17.1,26.9,50.8,24.2,0,0,1,20.625
2020-05-27 21:01:44+02:00,58.4,57.4,56.7,56.1,16.6,17.1,26.8,50.8,24.2,0,0,1,20.7167
2020-05-27 21:01:49+02:00,58.4,57.4,56.7,56.1,16.6,17.1,26.8,50.8,24.2,0,0,1,20.6667
2020-05-27 21:01:54+02:00,58.4,57.4,56.7,56.2,16.6,17.1,26.8,50.7,24.2,0,0,1,20.4833
2020-05-27 21:01:59+02:00,58.4,57.4,56.7,56.2,16.6,17.1,26.8,50.7,24.1,0,0,1,20.425
2020-05-27 21:02:04+02:00,58.4,57.4,56.7,56.2,16.6,17.1,26.8,50.7,24.1,0,0,1,20.2833
2020-05-27 21:02:09+02:00,58.4,57.4,56.7,56.2,16.6,17.1,26.8,50.7,24.1,0,0,1,20.15
2020-05-27 21:02:14+02:00,58.4,57.4,56.7,56.2,16.6,17.1,26.8,50.6,24.1,0,0,1,20.2083
2020-05-27 21:02:19+02:00,58.4,57.3,56.7,56.2,16.6,17.1,26.7,50.6,24.1,0,0,1,20.2583
2020-05-27 21:02:24+02:00,58.4,57.3,56.7,56.2,16.6,17.0,26.7,50.6,24.1,0,0,1,20.25
2020-05-27 21:02:29+02:00,58.4,57.3,56.7,56.2,16.6,17.0,26.7,50.6,24.1,0,0,1,20.2583
2020-05-27 21:02:34+02:00,58.4,57.3,56.7,56.2,16.6,17.0,26.7,50.6,24.1,0,0,1,20.2333
2020-05-27 21:02:39+02:00,58.4,57.3,56.7,56.3,16.6,17.0,26.7,50.5,24.1,0,0,1,20.1167
2020-05-27 21:02:44+02:00,58.4,57.3,56.7,56.3,16.6,17.0,26.7,50.5,24.1,0,0,1,20.05
2020-05-27 21:02:49+02:00,58.4,57.3,56.7,56.3,16.6,17.0,26.6,50.5,24.0,0,0,1,19.9083
2020-05-27 21:02:54+02:00,58.4,57.3,56.7,56.3,16.6,17.0,26.6,50.4,24.1,0,0,1,19.7667
2020-05-27 21:02:59+02:00,58.4,57.3,56.7,56.3,16.6,17.0,26.6,50.4,24.0,0,0,1,19.6333
2020-05-27 21:03:04+02:00,58.4,57.3,56.8,56.1,16.6,16.9,26.6,50.4,24.0,50,0,1,19.5
2020-05-27 21:03:09+02:00,58.4,57.3,56.8,55.9,16.7,16.9,26.6,50.4,24.0,50,0,1,19.4083
2020-05-27 21:03:14+02:00,58.4,57.3,56.8,55.6,16.7,16.9,26.5,50.3,24.0,50,0,1,19.3
2020-05-27 21:03:19+02:00,58.4,57.3,56.8,55.3,16.7,16.9,26.5,50.4,24.0,50,0,1,19.275
2020-05-27 21:03:24+02:00,58.4,57.3,56.8,55.2,16.7,17.0,26.4,50.4,24.0,50,0,1,19.1833
2020-05-27 21:03:29+02:00,58.4,57.3,56.8,55.1,16.7,17.0,26.3,50.4,23.9,50,0,1,19.0833
2020-05-27 21:03:34+02:00,58.4,57.2,56.8,55.1,16.7,17.1,26.3,50.5,23.9,50,0,1,18.9167
2020-05-27 21:03:39+02:00,58.4,57.2,56.8,55.1,16.7,17.1,26.3,50.5,23.9,50,0,1,18.9333
2020-05-27 21:03:44+02:00,58.3,57.1,56.7,55.1,16.7,17.1,26.2,50.5,23.9,50,0,1,18.6667
2020-05-27 21:03:49+02:00,58.3,57.1,56.7,55.2,16.8,17.2,26.2,50.5,23.8,50,0,1,18.7083
2020-05-27 21:03:54+02:00,58.3,57.0,56.7,55.2,16.8,17.2,26.2,50.5,23.8,50,0,1,18.7417
2020-05-27 21:03:59+02:00,58.3,57.0,56.7,55.2,16.8,17.2,26.2,50.5,23.8,50,0,1,18.7333
2020-05-27 21:04:04+02:00,58.3,56.9,56.7,55.2,16.8,17.2,26.2,50.5,23.8,50,0,1,18.7333
2020-05-27 21:04:09+02:00,58.3,56.9,56.6,55.2,16.8,17.2,26.2,50.5,23.8,50,0,1,18.7583
2020-05-27 21:04:14+02:00,58.3,56.9,56.6,55.2,16.8,17.2,26.2,50.5,23.8,0,0,1,18.6667
2020-05-27 21:04:19+02:00,58.3,56.9,56.6,55.2,16.7,17.2,26.2,50.5,23.8,0,0,1,18.5
2020-05-27 21:04:24+02:00,58.3,56.9,56.6,55.1,16.7,17.2,26.2,50.5,23.8,0,0,1,18.425
2020-05-27 21:04:29+02:00,58.3,56.9,56.5,55.1,16.7,17.2,26.2,50.4,23.8,0,0,1,18.425
2020-05-27 21:04:34+02:00,58.3,56.9,56.5,55.1,16.7,17.1,26.3,50.3,23.8,0,0,1,18.325
2020-05-27 21:04:39+02:00,58.3,56.9,56.5,55.1,16.6,17.1,26.3,50.3,23.8,0,0,1,18.2667
2020-05-27 21:04:44+02:00,58.3,56.9,56.5,55.1,16.6,17.1,26.3,50.2,23.8,0,0,1,18.3667
2020-05-27 21:04:49+02:00,58.3,56.9,56.5,55.1,16.6,17.1,26.3,50.2,23.8,0,0,1,18.3
2020-05-27 21:04:54+02:00,58.2,56.8,56.5,55.1,16.6,17.1,26.3,50.2,23.8,0,0,1,18.2083
2020-05-27 21:04:59+02:00,58.2,56.8,56.5,55.1,16.6,17.1,26.3,50.1,23.8,0,0,1,18.15
2020-05-27 21:05:04+02:00,58.2,56.8,56.5,55.0,16.6,17.1,26.3,50.1,23.8,0,0,1,18.2667
2020-05-27 21:05:09+02:00,58.2,56.8,56.5,55.0,16.5,17.1,26.3,50.0,23.8,0,0,1,18.2583
2020-05-27 21:05:14+02:00,58.2,56.8,56.5,55.0,16.5,17.1,26.3,50.0,23.8,0,0,1,18.1917
2020-05-27 21:05:19+02:00,58.2,56.8,56.5,55.0,16.6,17.1,26.2,50.0,23.8,0,0,1,18.2667
2020-05-27 21:05:24+02:00,58.2,56.8,56.5,55.0,16.6,17.1,26.2,50.0,23.7,0,0,1,18.1667
2020-05-27 21:05:29+02:00,58.2,56.8,56.5,55.0,16.6,17.1,26.2,50.0,23.7,0,0,1,18.1667
2020-05-27 21:05:34+02:00,58.2,56.8,56.5,55.1,16.6,17.1,26.2,49.9,23.7,0,0,1,18.0917
2020-05-27 21:05:39+02:00,58.2,56.8,56.5,55.1,16.6,17.1,26.2,49.9,23.7,0,0,1,18.0167
2020-05-27 21:05:44+02:00,58.2,56.8,56.5,55.1,16.6,17.1,26.2,49.8,23.7,0,0,1,17.9583
2020-05-27 21:05:49+02:00,58.2,56.8,56.3,55.1,16.6,17.1,26.2,49.8,23.7,0,0,1,17.8167
2020-05-27 21:05:54+02:00,58.2,56.8,56.3,55.1,16.6,17.1,26.2,49.8,23.7,0,0,1,17.8167
2020-05-27 21:05:59+02:00,58.2,56.7,56.2,55.1,16.6,17.1,26.2,49.8,23.7,0,0,1,17.675
2020-05-27 21:06:04+02:00,58.2,56.7,56.2,55.1,16.6,17.0,26.2,49.7,23.7,0,0,1,17.575
2020-05-27 21:06:09+02:00,58.1,56.7,56.2,55.1,16.6,17.0,26.2,49.7,23.7,0,0,1,17.4
2020-05-27 21:06:14+02:00,58.1,56.7,56.2,55.1,16.5,17.0,26.2,49.7,23.7,0,0,1,17.25
2020-05-27 21:06:19+02:00,58.1,56.7,56.2,55.1,16.5,17.0,26.2,49.7,23.7,0,0,1,17.125
2020-05-27 21:06:24+02:00,58.0,56.7,56.2,55.1,16.5,17.0,26.1,49.6,23.7,0,0,1,16.8583
2020-05-27 21:06:29+02:00,58.0,56.7,56.2,55.1,16.5,17.0,26.1,49.6,23.7,0,0,1,16.8
2020-05-27 21:06:34+02:00,58.0,56.7,56.2,55.1,16.5,17.0,26.1,49.6,23.7,0,0,1,16.5583
2020-05-27 21:06:39+02:00,58.0,56.7,56.2,55.1,16.5,17.0,26.1,49.6,23.7,0,0,1,16.5167
2020-05-27 21:06:44+02:00,58.0,56.7,56.2,55.2,16.5,17.0,26.1,49.6,23.8,0,0,1,16.475
2020-05-27 21:06:49+02:00,58.0,56.7,56.2,55.1,16.5,17.0,26.1,49.5,23.8,0,0,1,16.2833
2020-05-27 21:06:54+02:00,58.1,56.7,56.2,55.1,16.5,17.0,26.1,49.5,23.8,0,0,1,16.2083
2020-05-27 21:06:59+02:00,58.1,56.7,56.1,55.2,16.5,17.0,26.0,49.5,23.7,0,0,1,16.175
2020-05-27 21:07:04+02:00,58.1,56.7,56.1,55.2,16.5,17.0,26.0,49.5,23.7,0,0,1,16.0417
2020-05-27 21:07:09+02:00,58.1,56.7,56.1,55.2,16.5,17.0,26.0,49.4,23.7,0,0,1,15.9
2020-05-27 21:07:14+02:00,58.0,56.7,56.1,55.2,16.5,16.9,26.0,49.4,23.7,0,0,1,15.8667
2020-05-27 21:07:19+02:00,58.0,56.7,56.0,55.2,16.5,16.9,26.0,49.4,23.7,0,0,1,15.65
2020-05-27 21:07:24+02:00,58.0,56.7,56.0,55.2,16.5,16.9,26.0,49.3,23.7,0,0,1,15.6833
2020-05-27 21:07:29+02:00,58.0,56.7,56.0,55.2,16.5,17.0,26.0,49.3,23.7,0,0,1,15.65
2020-05-27 21:07:34+02:00,57.9,56.7,56.0,55.2,16.5,17.0,26.0,49.3,23.7,0,0,1,15.625
2020-05-27 21:07:39+02:00,57.9,56.7,56.0,55.2,16.5,17.0,25.9,49.3,23.6,0,0,1,15.5917
2020-05-27 21:07:44+02:00,57.9,56.7,56.0,55.2,16.5,17.0,25.9,49.2,23.7,0,0,1,15.525
2020-05-27 21:07:49+02:00,57.9,56.7,56.0,55.3,16.5,17.0,25.9,49.2,23.7,0,0,1,15.45
2020-05-27 21:07:54+02:00,57.9,56.7,55.9,55.3,16.5,17.0,25.9,49.2,23.7,0,0,1,15.4333
2020-05-27 21:07:59+02:00,57.9,56.7,55.9,55.3,16.5,17.0,25.9,49.2,23.7,0,0,1,15.3917
2020-05-27 21:08:04+02:00,57.9,56.7,55.9,55.3,16.5,17.0,25.9,49.1,23.7,0,0,1,15.4917
2020-05-27 21:08:09+02:00,57.9,56.7,56.0,55.3,16.5,17.0,25.8,49.1,23.7,0,0,1,15.5417
2020-05-27 21:08:14+02:00,57.9,56.7,56.0,55.3,16.5,17.0,25.8,49.1,23.6,0,0,1,15.4333
2020-05-27 21:08:19+02:00,57.8,56.7,56.0,55.3,16.5,17.0,25.8,49.1,23.6,0,0,1,15.5917
2020-05-27 21:08:24+02:00,57.8,56.6,56.0,55.3,16.5,17.0,25.8,49.0,23.6,0,0,1,15.575
2020-05-27 21:08:29+02:00,57.8,56.6,56.0,55.3,16.6,17.0,25.8,49.0,23.6,0,0,1,15.4167
2020-05-27 21:08:34+02:00,57.8,56.6,56.0,55.3,16.6,16.9,25.8,49.0,23.6,0,0,1,15.3583
2020-05-27 21:08:39+02:00,57.7,56.6,56.0,55.4,16.6,16.9,25.7,49.0,23.6,0,0,1,15.225
2020-05-27 21:08:44+02:00,57.7,56.6,56.0,55.4,16.6,16.9,25.7,48.9,23.6,0,0,1,15.2
2020-05-27 21:08:49+02:00,57.7,56.6,56.0,55.4,16.6,16.9,25.7,48.9,23.6,0,0,1,15.2583
2020-05-27 21:08:54+02:00,57.7,56.6,56.0,55.4,16.6,16.9,25.7,48.9,23.6,0,0,1,15.2083
2020-05-27 21:08:59+02:00,57.6,56.6,56.0,55.4,16.6,16.9,25.7,48.9,23.6,0,0,1,15.125
2020-05-27 21:09:04+02:00,57.6,56.6,56.0,55.4,16.7,17.0,25.7,48.8,23.6,50,0,1,14.9083
2020-05-27 21:09:09+02:00,57.6,56.6,56.0,55.4,16.7,17.0,25.7,48.8,23.6,50,0,1,14.7833
2020-05-27 21:09:14+02:00,57.6,56.6,56.0,55.4,16.7,17.0,25.6,48.8,23.6,50,0,1,14.7833
2020-05-27 21:09:20+02:00,57.6,56.6,56.0,55.4,16.7,17.0,25.5,48.8,23.6,50,0,1,14.65
2020-05-27 21:09:25+02:00,57.6,56.6,56.0,55.4,16.7,17.0,25.4,48.9,23.6,50,0,1,14.6083
2020-05-27 21:09:30+02:00,57.5,56.6,56.0,55.4,16.8,17.0,25.4,48.9,23.5,50,0,1,14.475
2020-05-27 21:09:35+02:00,57.6,56.6,56.0,55.4,16.8,17.0,25.4,48.9,23.5,50,0,1,14.3583
2020-05-27 21:09:40+02:00,57.6,56.6,56.0,55.5,16.8,17.0,25.3,48.9,23.5,50,0,1,14.175
2020-05-27 21:09:45+02:00,57.6,56.6,56.0,55.4,16.8,17.0,25.3,49.0,23.5,50,0,1,14.15
2020-05-27 21:09:50+02:00,57.6,56.7,56.0,55.4,16.7,17.0,25.3,49.0,23.4,50,0,1,14.1
2020-05-27 21:09:55+02:00,57.6,56.7,56.0,55.5,16.7,17.0,25.3,49.0,23.5,50,0,1,14.125
2020-05-27 21:10:00+02:00,57.6,56.7,56.0,55.4,16.7,17.0,25.3,49.0,23.5,50,0,1,14.1583
2020-05-27 21:10:05+02:00,57.6,56.6,56.0,55.3,16.7,17.0,25.3,49.0,23.5,50,0,1,14.075
2020-05-27 21:10:10+02:00,57.6,56.6,56.0,55.0,16.7,17.0,25.3,49.0,23.5,50,0,1,14.025
2020-05-27 21:10:15+02:00,57.6,56.6,56.0,54.7,16.7,17.0,25.3,49.0,23.4,0,0,1,13.9333
2020-05-27 21:10:20+02:00,57.6,56.6,56.0,54.7,16.8,17.0,25.3,49.0,23.4,0,0,1,13.8167
2020-05-27 21:10:25+02:00,57.5,56.5,56.0,54.7,16.8,17.0,25.3,48.9,23.5,0,0,1,13.775
2020-05-27 21:10:30+02:00,57.5,56.5,56.0,54.6,16.8,17.0,25.3,48.9,23.4,0,0,1,13.7167
2020-05-27 21:10:35+02:00,57.6,56.5,56.0,54.5,16.7,16.9,25.3,48.8,23.5,0,0,1,13.7167
2020-05-27 21:10:40+02:00,57.6,56.4,56.0,54.5,16.7,16.9,25.3,48.8,23.5,0,0,1,13.6917
2020-05-27 21:10:45+02:00,57.6,56.3,55.9,54.5,16.7,16.9,25.3,48.7,23.5,0,0,1,13.5417
2020-05-27 21:10:50+02:00,57.6,56.3,55.9,54.5,16.7,17.0,25.3,48.7,23.5,0,0,1,13.4583
2020-05-27 21:10:55+02:00,57.6,56.2,55.8,54.5,16.8,17.0,25.3,48.6,23.4,0,0,1,13.375
2020-05-27 21:11:00+02:00,57.6,56.2,55.8,54.4,16.8,17.0,25.3,48.6,23.4,0,0,1,13.3417
2020-05-27 21:11:05+02:00,57.6,56.2,55.8,54.4,16.8,17.0,25.3,48.6,23.4,0,0,1,13.3
2020-05-27 21:11:10+02:00,57.6,56.1,55.8,54.4,16.8,17.0,25.3,48.5,23.5,0,0,1,13.1667
2020-05-27 21:11:15+02:00,57.5,56.1,55.8,54.4,16.8,17.0,25.3,48.5,23.4,0,0,1,13.125
2020-05-27 21:11:20+02:00,57.5,56.1,55.8,54.4,16.8,17.0,25.3,48.5,23.5,0,0,1,13.1167
2020-05-27 21:11:25+02:00,57.5,56.1,55.8,54.3,16.8,17.0,25.3,48.4,23.5,0,0,1,13.1
2020-05-27 21:11:30+02:00,57.5,56.1,55.8,54.3,16.8,17.0,25.3,48.4,23.5,0,0,1,13.1417
2020-05-27 21:11:35+02:00,57.5,56.1,55.8,54.3,16.8,17.0,25.3,48.4,23.5,0,0,1,13.2333
2020-05-27 21:11:40+02:00,57.5,56.1,55.8,54.3,16.8,17.1,25.3,48.4,23.4,0,0,1,13.1917
2020-05-27 21:11:45+02:00,57.5,56.1,55.8,54.3,16.8,17.1,25.3,48.3,23.5,0,0,1,13.175
2020-05-27 21:11:50+02:00,57.4,56.0,55.8,54.3,16.7,17.1,25.2,48.3,23.4,0,0,1,13.1833
2020-05-27 21:11:55+02:00,57.4,56.0,55.8,54.2,16.7,17.1,25.2,48.3,23.4,0,0,1,13.0917
2020-05-27 21:12:00+02:00,57.4,56.0,55.8,54.2,16.7,17.1,25.2,48.3,23.4,0,0,1,13.0083
2020-05-27 21:12:05+02:00,57.4,55.9,55.8,54.2,16.7,17.1,25.2,48.2,23.4,0,0,1,12.9917
2020-05-27 21:12:10+02:00,57.3,55.9,55.8,54.2,16.7,17.1,25.2,48.2,23.4,0,0,1,13.0083
2020-05-27 21:12:15+02:00,57.3,55.9,55.8,54.3,16.7,17.1,25.2,48.2,23.4,0,0,1,12.975
2020-05-27 21:12:20+02:00,57.3,55.9,55.8,54.3,16.7,17.1,25.2,48.1,23.4,0,0,1,12.8917
2020-05-27 21:12:25+02:00,57.3,56.0,55.8,54.3,16.7,17.1,25.2,48.1,23.4,0,0,1,12.8167
2020-05-27 21:12:30+02:00,57.4,56.0,55.8,54.3,16.7,17.1,25.2,48.1,23.4,0,0,1,12.775
2020-05-27 21:12:35+02:00,57.4,56.0,55.8,54.3,16.7,17.1,25.2,48.1,23.4,0,0,1,12.6083
2020-05-27 21:12:40+02:00,57.4,56.0,55.8,54.3,16.7,17.1,25.1,48.1,23.4,0,0,1,12.5667
2020-05-27 21:12:45+02:00,57.4,56.0,55.8,54.3,16.7,17.1,25.1,48.0,23.4,0,0,1,12.5083
2020-05-27 21:12:50+02:00,57.4,56.0,55.8,54.3,16.7,17.1,25.1,48.0,23.3,0,0,1,12.4333
2020-05-27 21:12:55+02:00,57.4,56.0,55.8,54.3,16.7,17.1,25.1,48.0,23.3,0,0,1,12.3333
2020-05-27 21:13:00+02:00,57.4,56.0,55.8,54.3,16.7,17.1,25.1,48.0,23.3,0,0,1,12.2833
2020-05-27 21:13:05+02:00,57.4,56.0,55.8,54.3,16.7,17.1,25.1,47.9,23.3,0,0,1,12.2833
2020-05-27 21:13:10+02:00,57.3,56.0,55.8,54.3,16.7,17.1,25.0,47.9,23.3,0,0,1,12.125
2020-05-27 21:13:15+02:00,57.3,56.0,55.7,54.4,16.7,17.1,25.0,47.9,23.3,0,0,1,12.075
2020-05-27 21:13:20+02:00,57.3,56.0,55.7,54.4,16.7,17.1,25.0,47.9,23.3,0,0,1,11.9667
2020-05-27 21:13:25+02:00,57.3,56.0,55.7,54.4,16.7,17.1,25.0,47.8,23.3,0,0,1,12.0167
2020-05-27 21:13:30+02:00,57.3,56.0,55.6,54.4,16.6,17.1,25.0,47.8,23.3,0,0,1,11.8917
2020-05-27 21:13:35+02:00,57.2,56.0,55.6,54.4,16.6,17.1,25.0,47.8,23.3,0,0,1,11.8167
2020-05-27 21:13:40+02:00,57.2,56.0,55.5,54.4,16.7,17.0,25.0,47.8,23.3,0,0,1,11.725
2020-05-27 21:13:45+02:00,57.2,56.0,55.5,54.4,16.7,17.0,25.0,47.7,23.2,0,0,1,11.6667
2020-05-27 21:13:50+02:00,57.2,56.0,55.5,54.4,16.7,17.0,24.9,47.7,23.2,0,0,1,11.5583
2020-05-27 21:13:55+02:00,57.2,56.0,55.4,54.4,16.7,17.0,24.9,47.7,23.2,0,0,1,11.5333
2020-05-27 21:14:00+02:00,57.2,56.0,55.4,54.4,16.7,17.0,24.9,47.7,23.2,0,0,1,11.4917
2020-05-27 21:14:05+02:00,57.1,56.0,55.4,54.5,16.8,17.0,24.9,47.7,23.2,0,0,1,11.375
2020-05-27 21:14:10+02:00,57.1,56.0,55.3,54.5,16.8,17.0,24.9,47.6,23.2,0,0,1,11.4
2020-05-27 21:14:15+02:00,57.1,55.9,55.3,54.5,16.8,16.9,24.9,47.6,23.2,0,0,1,11.275
2020-05-27 21:14:20+02:00,57.1,55.9,55.3,54.5,16.8,16.9,24.8,47.6,23.2,0,0,1,11.275
2020-05-27 21:14:25+02:00,57.1,55.9,55.3,54.5,16.8,16.9,24.8,47.6,23.2,0,0,1,11.1583
2020-05-27 21:14:30+02:00,57.1,55.9,55.3,54.5,16.7,17.0,24.8,47.5,23.2,0,0,1,11.0833
2020-05-27 21:14:35+02:00,57.0,55.9,55.2,54.5,16.7,17.0,24.8,47.5,23.2,0,0,1,11.0833
2020-05-27 21:14:40+02:00,57.0,55.9,55.2,54.5,16.7,17.0,24.8,47.5,23.1,0,0,1,11.0833
2020-05-27 21:14:45+02:00,57.0,55.9,55.2,54.5,16.6,17.0,24.8,47.4,23.2,0,0,1,11.0667
2020-05-27 21:14:50+02:00,57.0,55.9,55.2,54.5,16.6,17.0,24.8,47.4,23.1,0,0,1,11.075
2020-05-27 21:14:55+02:00,57.0,55.9,55.2,54.5,16.5,17.0,24.7,47.4,23.2,0,0,1,11.05
2020-05-27 21:15:00+02:00,57.0,55.9,55.2,54.5,16.5,17.1,24.7,47.4,23.2,0,0,1,11.0167
2020-05-27 21:15:05+02:00,57.0,55.9,55.2,54.6,16.5,17.1,24.7,47.4,23.2,50,0,1,11.0
2020-05-27 21:15:10+02:00,57.0,55.9,55.2,54.6,16.5,17.1,24.7,47.3,23.2,50,0,1,10.9083
2020-05-27 21:15:15+02:00,57.0,55.9,55.2,54.6,16.5,17.1,24.6,47.3,23.2,50,0,1,10.9833
2020-05-27 21:15:20+02:00,57.0,55.9,55.2,54.6,16.5,17.1,24.5,47.3,23.2,50,0,1,10.975
2020-05-27 21:15:25+02:00,57.0,55.9,55.2,54.6,16.5,17.1,24.5,47.4,23.2,50,0,1,10.9833
2020-05-27 21:15:30+02:00,57.0,55.8,55.2,54.6,16.5,17.1,24.4,47.4,23.2,50,0,1,10.85
2020-05-27 21:15:35+02:00,56.9,55.8,55.2,54.6,16.5,17.1,24.4,47.5,23.2,50,0,1,10.7667
2020-05-27 21:15:40+02:00,56.9,55.8,55.2,54.6,16.5,17.1,24.3,47.5,23.1,50,0,1,10.725
2020-05-27 21:15:45+02:00,56.9,55.8,55.2,54.6,16.6,17.1,24.3,47.5,23.1,50,0,1,10.675
2020-05-27 21:15:50+02:00,56.9,55.8,55.2,54.6,16.6,17.1,24.3,47.5,23.2,50,0,1,10.6583
2020-05-27 21:15:55+02:00,56.9,55.8,55.2,54.7,16.6,17.1,24.3,47.5,23.2,50,0,1,10.6083
2020-05-27 21:16:00+02:00,56.9,55.8,55.2,54.7,16.6,17.1,24.3,47.5,23.2,50,0,1,10.5167
2020-05-27 21:16:05+02:00,56.9,55.8,55.2,54.7,16.6,17.1,24.3,47.5,23.1,50,0,1,10.3167
2020-05-27 21:16:10+02:00,56.9,55.8,55.2,54.7,16.6,17.1,24.3,47.5,23.1,50,0,1,10.3917
2020-05-27 21:16:15+02:00,56.9,55.8,55.2,54.7,16.6,17.2,24.3,47.5,23.1,0,0,1,10.3
2020-05-27 21:16:20+02:00,56.9,55.8,55.2,54.7,16.6,17.2,24.3,47.5,23.1,0,0,1,10.1833
2020-05-27 21:16:25+02:00,56.9,55.8,55.2,54.7,16.6,17.2,24.3,47.5,23.1,0,0,1,10.125
2020-05-27 21:16:30+02:00,56.8,55.8,55.2,54.7,16.6,17.2,24.3,47.4,23.1,0,0,1,10.1667
2020-05-27 21:16:35+02:00,56.9,55.8,55.2,54.7,16.6,17.2,24.3,47.4,23.1,0,0,1,10.05
2020-05-27 21:16:40+02:00,56.8,55.8,55.2,54.7,16.6,17.2,24.3,47.3,23.0,0,0,1,9.975
2020-05-27 21:16:45+02:00,56.9,55.8,55.2,54.7,16.6,17.2,24.3,47.3,23.0,0,0,1,9.875
2020-05-27 21:16:50+02:00,56.8,55.8,55.2,54.7,16.6,17.2,24.3,47.2,23.0,0,0,1,9.73333
2020-05-27 21:16:55+02:00,56.8,55.8,55.2,54.8,16.6,17.2,24.3,47.2,23.0,0,0,1,9.69167
2020-05-27 21:17:00+02:00,56.8,55.8,55.2,54.8,16.6,17.1,24.3,47.2,23.0,0,0,1,9.65833
2020-05-27 21:17:05+02:00,56.8,55.8,55.2,54.8,16.6,17.1,24.3,47.1,23.0,0,0,1,9.775
2020-05-27 21:17:10+02:00,56.8,55.8,55.2,54.8,16.6,17.1,24.3,47.1,23.0,0,0,1,9.68333
2020-05-27 21:17:15+02:00,56.8,55.8,55.3,54.8,16.6,17.1,24.3,47.1,23.0,0,0,1,9.61667
2020-05-27 21:17:20+02:00,56.8,55.8,55.3,54.6,16.6,17.1,24.3,47.1,22.9,0,0,1,9.6
2020-05-27 21:17:25+02:00,56.8,55.8,55.3,54.5,16.6,17.1,24.3,47.0,23.0,0,0,1,9.51667
2020-05-27 21:17:30+02:00,56.8,55.8,55.2,54.2,16.6,17.1,24.3,47.0,22.9,0,0,1,9.4
2020-05-27 21:17:35+02:00,56.8,55.7,55.2,53.9,16.6,17.1,24.3,47.0,22.9,0,0,1,9.4
2020-05-27 21:17:40+02:00,56.8,55.7,55.3,53.8,16.6,17.1,24.3,46.9,22.9,0,0,1,9.33333
2020-05-27 21:17:45+02:00,56.8,55.7,55.3,53.7,16.7,17.1,24.3,46.9,22.9,0,0,1,9.28333
2020-05-27 21:17:50+02:00,56.8,55.6,55.3,53.7,16.7,17.1,24.2,46.9,22.9,0,0,1,9.2
2020-05-27 21:17:55+02:00,56.8,55.6,55.2,53.7,16.7,17.1,24.3,46.9,23.0,0,0,1,9.14167
2020-05-27 21:18:00+02:00,56.8,55.5,55.2,53.7,16.7,17.1,24.2,46.9,23.0,0,0,1,9.125
2020-05-27 21:18:05+02:00,56.8,55.5,55.2,53.8,16.8,17.0,24.2,46.8,23.0,0,0,1,9.05833
