time,t_hts_1 (degC),t_hts_2 (degC),t_hts_3 (degC),t_hts_4 (degC),t_lts_1 (degC),t_lts_0 (degC),t_fpsc (degC),t_vtsc (degC),t_amb (degC),v_ppsc (perc),v_pssc (perc),b_ac (perc),i_g (W/m2)
2020-05-27 12:48:28+02:00,84.2,77.0,72.4,46.6,15.9,16.1,90.7,87.3,25.8,100,100,1,593.433
2020-05-27 12:48:33+02:00,84.2,77.0,72.7,46.6,15.9,16.1,90.7,87.2,25.8,100,100,1,595.933
2020-05-27 12:48:38+02:00,84.2,76.9,72.9,46.6,15.9,16.1,90.7,87.1,25.8,100,100,1,601.442
2020-05-27 12:48:43+02:00,84.2,76.8,73.0,46.6,15.8,16.1,90.7,87.1,25.8,100,100,1,605.033
2020-05-27 12:48:48+02:00,84.1,76.8,73.0,46.6,15.8,16.1,90.7,87.0,25.8,100,100,1,603.633
2020-05-27 12:48:53+02:00,84.1,76.7,73.2,46.6,15.7,16.1,90.7,86.9,25.7,100,100,1,602.95
2020-05-27 12:48:58+02:00,84.1,76.6,73.2,46.6,15.7,16.1,90.6,86.9,25.7,100,100,1,603.35
2020-05-27 12:49:03+02:00,84.2,76.6,73.1,46.6,15.6,16.1,90.6,86.8,25.8,100,100,1,602.725
2020-05-27 12:49:08+02:00,84.1,76.6,73.1,46.6,15.6,16.1,90.6,86.8,25.7,100,100,1,600.0830000000001
2020-05-27 12:49:13+02:00,84.1,76.6,73.0,46.6,15.6,16.1,90.6,86.7,25.8,100,100,1,593.4830000000001
2020-05-27 12:49:18+02:00,84.1,76.5,73.1,46.6,15.6,16.0,90.5,86.7,25.7,100,100,1,585.067
2020-05-27 12:49:23+02:00,84.1,76.5,73.3,46.6,15.6,16.0,90.5,86.7,25.7,100,100,1,576.258
2020-05-27 12:49:28+02:00,84.1,76.5,73.5,46.6,15.6,16.0,90.4,86.6,25.7,100,100,1,569.242
2020-05-27 12:49:33+02:00,84.1,76.4,73.5,46.6,15.6,16.0,90.3,86.6,25.7,100,100,1,566.5419999999999
2020-05-27 12:49:38+02:00,84.1,76.4,73.3,46.6,15.6,16.0,90.2,86.6,25.7,100,100,1,565.592
2020-05-27 12:49:43+02:00,84.1,76.3,73.0,46.6,15.6,15.9,90.1,86.5,25.8,100,100,1,562.192
2020-05-27 12:49:48+02:00,84.1,76.3,72.8,46.6,15.6,15.9,90.0,86.5,25.8,100,100,1,559.367
2020-05-27 12:49:53+02:00,84.1,76.4,73.1,46.6,15.6,15.9,89.9,86.4,25.8,100,100,1,558.808
2020-05-27 12:49:58+02:00,84.0,76.4,73.5,46.6,15.6,15.9,89.8,86.3,25.6,100,100,1,561.617
2020-05-27 12:50:03+02:00,84.0,76.5,73.5,46.6,15.6,15.9,89.7,86.3,25.7,100,100,1,564.192
2020-05-27 12:50:08+02:00,84.0,76.6,73.2,46.6,15.6,16.0,89.5,86.3,25.7,100,100,1,570.9830000000001
2020-05-27 12:50:13+02:00,84.0,76.6,73.1,46.6,15.6,16.0,89.4,86.2,25.7,100,100,1,584.742
2020-05-27 12:50:18+02:00,84.0,76.6,73.2,46.6,15.6,16.1,89.4,86.2,25.7,100,100,1,604.533
2020-05-27 12:50:23+02:00,84.0,76.7,73.5,46.6,15.6,16.1,89.3,86.1,25.7,100,100,1,629.3330000000001
2020-05-27 12:50:28+02:00,83.9,76.7,73.6,46.6,15.6,16.1,89.2,86.1,25.7,100,100,1,653.8919999999999
2020-05-27 12:50:33+02:00,83.9,76.7,73.8,46.6,15.6,16.1,89.2,86.0,25.6,100,100,1,672.467
2020-05-27 12:50:38+02:00,83.9,76.7,73.8,46.6,15.6,16.1,89.2,86.0,25.5,100,100,1,687.658
2020-05-27 12:50:44+02:00,83.9,76.6,73.6,46.6,15.6,16.1,89.2,86.0,25.5,100,100,1,705.85
2020-05-27 12:50:49+02:00,83.9,76.6,73.4,46.6,15.6,16.2,89.2,86.0,25.6,100,100,1,726.6080000000001
2020-05-27 12:50:54+02:00,83.9,76.7,73.4,46.6,15.6,16.2,89.2,85.9,25.6,100,100,1,746.183
2020-05-27 12:50:59+02:00,83.9,76.8,73.3,46.6,15.5,16.2,89.3,85.9,25.7,100,100,1,760.9169999999999
2020-05-27 12:51:04+02:00,83.9,76.8,73.2,46.6,15.5,16.3,89.4,85.9,25.7,100,100,1,774.533
2020-05-27 12:51:09+02:00,83.9,76.8,73.3,46.6,15.5,16.3,89.5,85.8,25.7,100,100,1,786.375
2020-05-27 12:51:14+02:00,83.9,76.9,73.4,46.6,15.5,16.3,89.6,85.9,25.7,100,100,1,794.8330000000001
2020-05-27 12:51:19+02:00,83.8,76.9,73.6,46.6,15.5,16.3,89.7,85.8,25.7,100,100,1,797.9830000000001
2020-05-27 12:51:24+02:00,83.8,77.0,73.8,46.5,15.5,16.3,89.8,85.8,25.7,100,100,1,797.025
2020-05-27 12:51:29+02:00,83.8,77.0,73.9,46.6,15.5,16.3,89.9,85.9,25.7,100,100,1,795.692
2020-05-27 12:51:34+02:00,83.8,77.1,73.9,46.6,15.5,16.4,90.1,85.8,25.8,100,100,1,794.967
2020-05-27 12:51:39+02:00,83.8,77.2,73.9,46.6,15.5,16.4,90.3,85.9,25.8,100,100,1,794.275
2020-05-27 12:51:44+02:00,83.8,77.2,73.9,46.6,15.5,16.4,90.4,85.9,25.9,100,100,1,793.7669999999999
2020-05-27 12:51:49+02:00,83.8,77.3,73.6,46.6,15.5,16.3,90.5,85.9,25.9,100,100,1,792.15
2020-05-27 12:51:54+02:00,83.8,77.4,73.3,46.6,15.5,16.3,90.7,85.9,25.8,100,100,1,791.05
2020-05-27 12:51:59+02:00,83.8,77.4,73.1,46.6,15.5,16.3,90.8,85.9,25.8,100,100,1,790.125
2020-05-27 12:52:04+02:00,83.8,77.4,73.2,46.6,15.5,16.2,91.0,85.9,25.9,100,100,1,790.225
2020-05-27 12:52:09+02:00,83.8,77.4,73.3,46.6,15.6,16.2,91.1,85.9,25.9,100,100,1,788.825
2020-05-27 12:52:14+02:00,83.7,77.5,73.5,46.6,15.6,16.1,91.2,85.9,25.9,100,98,1,786.2669999999999
2020-05-27 12:52:19+02:00,83.7,77.5,73.8,46.6,15.6,16.1,91.3,86.0,25.9,100,98,1,782.925
2020-05-27 12:52:24+02:00,83.7,77.6,74.0,46.6,15.6,16.1,91.4,86.0,25.9,100,96,1,779.658
2020-05-27 12:52:29+02:00,83.7,77.7,74.2,46.6,15.6,16.0,91.5,86.0,25.9,100,95,1,775.508
2020-05-27 12:52:34+02:00,83.7,77.7,74.2,46.6,15.5,16.0,91.5,86.0,25.9,100,94,1,771.433
2020-05-27 12:52:39+02:00,83.7,77.7,73.8,46.6,15.5,16.0,91.5,86.0,25.9,100,94,1,766.7
2020-05-27 12:52:44+02:00,83.7,77.7,73.4,46.6,15.5,16.0,91.6,86.1,26.0,100,94,1,763.008
2020-05-27 12:52:49+02:00,83.7,77.8,73.4,46.6,15.6,15.9,91.6,86.1,26.0,100,93,1,759.158
2020-05-27 12:52:54+02:00,83.7,77.8,73.6,46.6,15.6,16.0,91.6,86.1,26.0,100,93,1,755.567
2020-05-27 12:52:59+02:00,83.7,78.0,73.9,46.6,15.6,16.0,91.5,86.1,26.0,100,91,1,752.475
2020-05-27 12:53:04+02:00,83.7,78.0,73.9,46.6,15.6,16.0,91.5,86.2,26.0,100,92,1,749.692
2020-05-27 12:53:09+02:00,83.6,78.1,73.8,46.6,15.6,16.0,91.5,86.2,26.0,100,91,1,747.758
2020-05-27 12:53:14+02:00,83.6,78.1,73.6,46.6,15.6,15.9,91.4,86.2,26.0,100,92,1,749.825
2020-05-27 12:53:19+02:00,83.6,78.2,73.3,46.6,15.6,15.9,91.4,86.3,26.0,100,92,1,751.325
2020-05-27 12:53:24+02:00,83.6,78.2,73.2,46.6,15.6,15.9,91.4,86.3,26.1,100,93,1,755.675
2020-05-27 12:53:29+02:00,83.6,78.2,73.1,46.6,15.6,15.9,91.3,86.3,26.1,100,94,1,762.675
2020-05-27 12:53:34+02:00,83.6,78.2,73.2,46.6,15.6,15.9,91.3,86.4,26.1,100,95,1,772.067
2020-05-27 12:53:39+02:00,83.6,78.1,73.3,46.6,15.6,15.9,91.3,86.4,26.1,100,97,1,783.158
2020-05-27 12:53:44+02:00,83.5,78.1,73.3,46.6,15.6,15.9,91.2,86.4,26.2,100,98,1,794.058
2020-05-27 12:53:49+02:00,83.5,78.1,73.2,46.6,15.7,15.9,91.2,86.5,26.2,100,100,1,805.65
2020-05-27 12:53:54+02:00,83.5,78.0,73.1,46.6,15.7,15.9,91.2,86.5,26.2,100,100,1,816.9580000000001
2020-05-27 12:53:59+02:00,83.5,78.0,73.3,46.6,15.7,15.9,91.2,86.5,26.2,100,100,1,827.533
2020-05-27 12:54:04+02:00,83.5,78.0,73.3,46.6,15.8,15.9,91.2,86.6,26.2,100,100,1,838.058
2020-05-27 12:54:09+02:00,83.5,77.9,73.5,46.6,15.8,15.9,91.3,86.6,26.2,100,100,1,849.442
2020-05-27 12:54:14+02:00,83.5,77.8,73.3,46.6,15.8,15.9,91.3,86.7,26.3,100,100,1,858.85
2020-05-27 12:54:19+02:00,83.5,77.7,72.9,46.6,15.8,16.0,91.4,86.7,26.3,100,100,1,870.8
2020-05-27 12:54:24+02:00,83.5,77.6,73.1,46.6,15.9,16.0,91.4,86.7,26.3,100,100,1,881.367
2020-05-27 12:54:29+02:00,83.5,77.5,73.5,46.6,15.9,16.0,91.5,86.8,26.3,100,100,1,890.092
2020-05-27 12:54:34+02:00,83.5,77.5,73.8,46.6,15.9,16.1,91.6,86.8,26.4,100,100,1,896.5830000000001
2020-05-27 12:54:39+02:00,83.5,77.4,74.0,46.6,15.9,16.1,91.6,86.9,26.4,100,100,1,902.492
2020-05-27 12:54:44+02:00,83.5,77.3,74.1,46.6,15.9,16.1,91.8,86.9,26.4,100,100,1,908.092
2020-05-27 12:54:49+02:00,83.5,77.2,74.1,46.6,15.9,16.1,91.9,87.0,26.3,100,100,1,913.225
2020-05-27 12:54:54+02:00,83.5,77.2,74.1,46.6,15.9,16.1,92.0,87.1,26.4,100,100,1,917.775
2020-05-27 12:54:59+02:00,83.5,77.1,74.2,46.6,15.9,16.1,92.1,87.1,26.4,100,100,1,922.817
2020-05-27 12:55:04+02:00,83.5,77.0,74.3,46.6,15.9,16.1,92.3,87.2,26.4,100,100,1,927.558
2020-05-27 12:55:09+02:00,83.5,77.0,74.4,46.6,15.8,16.1,92.4,87.3,26.4,100,100,1,932.492
2020-05-27 12:55:14+02:00,83.5,77.0,74.5,46.6,15.8,16.1,92.5,87.3,26.4,100,100,1,938.35
2020-05-27 12:55:19+02:00,83.5,77.0,74.7,46.5,15.8,16.1,92.7,87.4,26.4,100,100,1,943.367
2020-05-27 12:55:24+02:00,83.5,77.0,74.8,46.5,15.8,16.1,92.8,87.5,26.4,100,100,1,947.95
2020-05-27 12:55:29+02:00,83.5,76.9,74.9,46.5,15.7,16.1,93.0,87.6,26.5,100,100,1,952.35
2020-05-27 12:55:34+02:00,83.5,76.9,75.0,46.5,15.7,16.1,93.1,87.7,26.5,100,100,1,957.05
2020-05-27 12:55:39+02:00,83.5,76.8,75.0,46.6,15.6,16.1,93.3,87.7,26.5,100,100,1,961.6
2020-05-27 12:55:44+02:00,83.5,76.8,75.0,46.6,15.6,16.1,93.4,87.8,26.5,100,100,1,965.842
2020-05-27 12:55:49+02:00,83.5,76.7,75.0,46.6,15.7,16.1,93.6,87.9,26.5,100,100,1,969.3919999999999
2020-05-27 12:55:54+02:00,83.5,76.7,75.0,46.6,15.7,16.1,93.7,87.9,26.5,100,100,1,972.6419999999999
2020-05-27 12:55:59+02:00,83.5,76.7,75.0,46.6,15.7,16.1,93.9,88.0,26.5,100,100,1,976.033
2020-05-27 12:56:04+02:00,83.5,76.7,75.1,46.6,15.7,16.1,94.0,88.1,26.5,100,100,1,978.933
2020-05-27 12:56:09+02:00,83.5,76.7,75.2,46.6,15.7,16.1,94.2,88.2,26.5,100,100,1,981.55
2020-05-27 12:56:14+02:00,83.5,76.8,75.3,46.6,15.7,16.1,94.3,88.4,26.5,100,100,1,983.325
2020-05-27 12:56:19+02:00,83.5,76.8,75.3,46.6,15.7,16.1,94.4,88.5,26.6,100,100,1,984.633
2020-05-27 12:56:24+02:00,83.5,76.9,75.2,46.6,15.6,16.1,94.6,88.5,26.6,100,100,1,985.9169999999999
2020-05-27 12:56:29+02:00,83.5,76.9,75.2,46.6,15.6,16.1,94.7,88.6,26.6,100,100,1,987.1419999999999
2020-05-27 12:56:34+02:00,83.5,77.0,75.3,46.6,15.5,16.2,94.8,88.7,26.6,100,100,1,987.95
2020-05-27 12:56:39+02:00,83.5,77.0,75.3,46.6,15.5,16.2,95.0,88.8,26.7,100,100,1,988.7919999999999
2020-05-27 12:56:44+02:00,83.5,77.0,75.3,46.6,15.5,16.1,95.0,88.8,26.7,100,100,1,989.825
2020-05-27 12:56:49+02:00,83.5,77.1,75.2,46.6,15.5,16.1,95.2,88.9,26.8,100,100,1,991.092
2020-05-27 12:56:54+02:00,83.5,77.0,75.2,46.6,15.5,16.1,95.3,89.0,26.8,100,100,1,992.317
2020-05-27 12:56:59+02:00,83.5,77.0,75.2,46.6,15.5,16.0,95.4,89.1,26.9,100,100,1,993.383
2020-05-27 12:57:04+02:00,83.5,77.0,75.3,46.6,15.4,16.0,95.5,89.2,26.9,100,100,1,994.408
2020-05-27 12:57:09+02:00,83.5,77.0,75.4,46.6,15.4,16.0,95.5,89.3,26.9,100,100,1,995.625
2020-05-27 12:57:14+02:00,83.5,77.0,75.6,46.6,15.4,16.1,95.7,89.4,26.9,100,100,1,996.692
2020-05-27 12:57:19+02:00,83.5,77.1,75.6,46.6,15.4,16.1,95.7,89.4,26.9,100,100,1,997.908
2020-05-27 12:57:24+02:00,83.5,77.1,75.5,46.6,15.4,16.1,95.8,89.5,26.9,100,100,1,999.0419999999999
2020-05-27 12:57:29+02:00,83.5,77.2,75.5,46.6,15.4,16.2,95.9,89.6,26.9,100,100,1,1000.07
2020-05-27 12:57:34+02:00,83.5,77.3,75.5,46.6,15.4,16.2,96.0,89.7,26.9,100,100,1,1000.97
2020-05-27 12:57:39+02:00,83.5,77.4,75.5,46.5,15.4,16.2,96.1,89.8,26.9,100,100,1,1001.5
2020-05-27 12:57:44+02:00,83.5,77.4,75.5,46.5,15.4,16.2,96.2,89.9,27.0,100,100,1,1001.91
2020-05-27 12:57:49+02:00,83.5,77.5,75.6,46.5,15.4,16.2,96.2,90.0,27.0,100,100,1,1002.32
2020-05-27 12:57:54+02:00,83.5,77.5,75.6,46.5,15.4,16.2,96.3,90.1,26.9,100,100,1,1002.68
2020-05-27 12:57:59+02:00,83.5,77.5,75.6,46.5,15.4,16.2,96.3,90.2,26.9,100,100,1,1002.91
2020-05-27 12:58:04+02:00,83.5,77.5,75.7,46.5,15.4,16.3,96.4,90.4,26.9,100,100,1,1003.13
2020-05-27 12:58:09+02:00,83.5,77.5,75.7,46.5,15.4,16.3,96.4,90.5,26.9,100,100,1,1003.28
2020-05-27 12:58:14+02:00,83.5,77.5,75.6,46.6,15.5,16.3,96.5,90.6,26.9,100,100,1,1003.2
2020-05-27 12:58:19+02:00,83.5,77.6,75.5,46.6,15.5,16.3,96.5,90.7,26.9,100,100,1,1003.3
2020-05-27 12:58:24+02:00,83.5,77.7,75.4,46.6,15.5,16.3,96.6,90.8,26.9,100,100,1,1003.37
2020-05-27 12:58:29+02:00,83.6,77.8,75.4,46.6,15.5,16.3,96.6,90.9,26.9,100,100,1,1003.78
2020-05-27 12:58:34+02:00,83.6,77.8,75.4,46.6,15.4,16.2,96.6,91.0,26.9,100,100,1,1004.11
2020-05-27 12:58:39+02:00,83.6,77.9,75.4,46.6,15.4,16.2,96.6,91.1,27.0,100,100,1,1004.56
2020-05-27 12:58:44+02:00,83.6,77.9,75.5,46.6,15.4,16.2,96.6,91.1,27.0,100,100,1,1005.01
2020-05-27 12:58:49+02:00,83.6,78.0,75.6,46.6,15.4,16.2,96.7,91.2,27.0,100,100,1,1005.58
2020-05-27 12:58:54+02:00,83.7,78.0,75.6,46.6,15.4,16.2,96.6,91.3,27.1,100,100,1,1005.72
2020-05-27 12:58:59+02:00,83.7,78.0,75.6,46.6,15.4,16.2,96.7,91.4,27.1,100,100,1,1005.7
2020-05-27 12:59:04+02:00,83.7,78.1,75.6,46.6,15.4,16.2,96.6,91.4,27.1,100,100,1,1006.14
2020-05-27 12:59:09+02:00,83.7,78.1,75.6,46.6,15.4,16.2,96.6,91.5,27.1,100,100,1,1006.58
2020-05-27 12:59:14+02:00,83.7,78.2,75.5,46.6,15.5,16.1,96.6,91.6,27.1,100,100,1,1006.95
2020-05-27 12:59:19+02:00,83.7,78.3,75.5,46.6,15.5,16.1,96.6,91.7,27.0,100,100,1,1006.94
2020-05-27 12:59:24+02:00,83.7,78.3,75.5,46.6,15.5,16.0,96.6,91.8,27.0,100,100,1,1006.73
2020-05-27 12:59:29+02:00,83.8,78.3,75.5,46.6,15.5,16.0,96.6,91.9,27.1,100,100,1,1007.11
2020-05-27 12:59:34+02:00,83.8,78.3,75.5,46.6,15.5,16.0,96.6,91.9,27.1,100,100,1,1007.86
2020-05-27 12:59:39+02:00,83.8,78.4,75.6,46.6,15.5,16.0,96.6,92.1,27.1,100,100,1,1008.54
2020-05-27 12:59:44+02:00,83.9,78.5,75.7,46.6,15.5,16.0,96.5,92.1,27.1,100,100,1,1009.03
2020-05-27 12:59:49+02:00,83.9,78.5,75.7,46.6,15.5,16.0,96.5,92.2,27.1,100,100,1,1009.37
2020-05-27 12:59:54+02:00,83.9,78.5,75.7,46.6,15.5,16.0,96.5,92.3,27.1,100,100,1,1010.01
2020-05-27 12:59:59+02:00,83.9,78.4,75.7,46.6,15.5,16.0,96.5,92.5,27.1,100,100,1,1010.85
